주차장코드,주차장명,주소,주차장 종류,주차장 종류명,운영구분,운영구분명,전화번호,주차현황 정보 제공여부,주차현황 정보 제공여부명,총 주차면,현재 주차 차량수,현재 주차 차량수 업데이트시간,유무료구분,유무료구분명,야간무료개방여부,야간무료개방여부명,평일 운영 시작시각(HHMM),평일 운영 종료시각(HHMM),주말 운영 시작시각(HHMM),주말 운영 종료시각(HHMM),공휴일 운영 시작시각(HHMM),공휴일 운영 종료시각(HHMM),"토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명",월 정기권 금액,노상 주차장 관리그룹번호,기본 주차 요금,기본 주차 시간(분 단위),추가 단위 요금,추가 단위 시간(분 단위),버스 기본 주차 요금,버스 기본 주차 시간(분 단위),버스 추가 단위 요금,버스 추가 단위 시간(분 단위),일 최대 요금,주차장 위치 좌표 위도,주차장 위치 좌표 경도,공유 주차장 관리업체명,공유 주차장 여부,공유 주차장 관리업체 링크,공유 주차장 기타사항
1510016,청계5(남) 공영주차장(시),중구 을지로6가 17-442 0,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11401E+12,750,5,750,5,0,0,0,0,0,37.56950592,127.0073718,,N,,
1510016,청계5(남) 공영주차장(시),중구 을지로6가 17-442 0,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11401E+12,750,5,750,5,0,0,0,0,0,37.56951246,127.0075017,,N,,
1510016,청계5(남) 공영주차장(시),중구 을지로6가 17-442 0,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11401E+12,750,5,750,5,0,0,0,0,0,37.56950204,127.0073071,,N,,
1510016,청계5(남) 공영주차장(시),중구 을지로6가 17-442 0,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11401E+12,750,5,750,5,0,0,0,0,0,37.56950919,127.0074366,,N,,
1510016,청계5(남) 공영주차장(시),중구 을지로6가 17-442 0,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11401E+12,750,5,750,5,0,0,0,0,0,37.56949907,127.0072419,,N,,
1510063,청계5가 공영주차장(시),중구 을지로6가 17-442 0,NS,노상 주차장,1,시간제 주차장,02-2265-3531,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11401E+12,750,5,750,5,0,0,0,0,0,37.56957338,127.0087247,,N,,
1510063,청계5가 공영주차장(시),중구 을지로6가 17-442 0,NS,노상 주차장,1,시간제 주차장,02-2265-3531,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11401E+12,750,5,750,5,0,0,0,0,0,37.56958671,127.008983,,N,,
1510063,청계5가 공영주차장(시),중구 을지로6가 17-442 0,NS,노상 주차장,1,시간제 주차장,02-2265-3531,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11401E+12,750,5,750,5,0,0,0,0,0,37.56957671,127.0087895,,N,,
1510063,청계5가 공영주차장(시),중구 을지로6가 17-442 0,NS,노상 주차장,1,시간제 주차장,02-2265-3531,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11401E+12,750,5,750,5,0,0,0,0,0,37.56953156,127.007887,,N,,
1510063,청계5가 공영주차장(시),중구 을지로6가 17-442 0,NS,노상 주차장,1,시간제 주차장,02-2265-3531,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11401E+12,750,5,750,5,0,0,0,0,0,37.56951913,127.0076299,,N,,
1510063,청계5가 공영주차장(시),중구 을지로6가 17-442 0,NS,노상 주차장,1,시간제 주차장,02-2265-3531,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11401E+12,750,5,750,5,0,0,0,0,0,37.56955093,127.0082735,,N,,
1510063,청계5가 공영주차장(시),중구 을지로6가 17-442 0,NS,노상 주차장,1,시간제 주차장,02-2265-3531,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11401E+12,750,5,750,5,0,0,0,0,0,37.56952513,127.0077585,,N,,
1510063,청계5가 공영주차장(시),중구 을지로6가 17-442 0,NS,노상 주차장,1,시간제 주차장,02-2265-3531,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11401E+12,750,5,750,5,0,0,0,0,0,37.56956705,127.0085955,,N,,
1510063,청계5가 공영주차장(시),중구 을지로6가 17-442 0,NS,노상 주차장,1,시간제 주차장,02-2265-3531,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11401E+12,750,5,750,5,0,0,0,0,0,37.56956362,127.0085312,,N,,
1510063,청계5가 공영주차장(시),중구 을지로6가 17-442 0,NS,노상 주차장,1,시간제 주차장,02-2265-3531,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11401E+12,750,5,750,5,0,0,0,0,0,37.56955719,127.0084027,,N,,
1510063,청계5가 공영주차장(시),중구 을지로6가 17-442 0,NS,노상 주차장,1,시간제 주차장,02-2265-3531,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11401E+12,750,5,750,5,0,0,0,0,0,37.56958029,127.0088539,,N,,
1510063,청계5가 공영주차장(시),중구 을지로6가 17-442 0,NS,노상 주차장,1,시간제 주차장,02-2265-3531,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11401E+12,750,5,750,5,0,0,0,0,0,37.56958338,127.0089183,,N,,
1510063,청계5가 공영주차장(시),중구 을지로6가 17-442 0,NS,노상 주차장,1,시간제 주차장,02-2265-3531,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11401E+12,750,5,750,5,0,0,0,0,0,37.56953489,127.0079517,,N,,
1510063,청계5가 공영주차장(시),중구 을지로6가 17-442 0,NS,노상 주차장,1,시간제 주차장,02-2265-3531,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11401E+12,750,5,750,5,0,0,0,0,0,37.56958981,127.0090477,,N,,
1510063,청계5가 공영주차장(시),중구 을지로6가 17-442 0,NS,노상 주차장,1,시간제 주차장,02-2265-3531,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11401E+12,750,5,750,5,0,0,0,0,0,37.56951589,127.0075657,,N,,
1510063,청계5가 공영주차장(시),중구 을지로6가 17-442 0,NS,노상 주차장,1,시간제 주차장,02-2265-3531,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11401E+12,750,5,750,5,0,0,0,0,0,37.56952846,127.0078229,,N,,
1510063,청계5가 공영주차장(시),중구 을지로6가 17-442 0,NS,노상 주차장,1,시간제 주차장,02-2265-3531,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11401E+12,750,5,750,5,0,0,0,0,0,37.56956034,127.0084668,,N,,
1510063,청계5가 공영주차장(시),중구 을지로6가 17-442 0,NS,노상 주차장,1,시간제 주차장,02-2265-3531,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11401E+12,750,5,750,5,0,0,0,0,0,37.56952203,127.0076941,,N,,
1510063,청계5가 공영주차장(시),중구 을지로6가 17-442 0,NS,노상 주차장,1,시간제 주차장,02-2265-3531,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11401E+12,750,5,750,5,0,0,0,0,0,37.56955398,127.008338,,N,,
1510063,청계5가 공영주차장(시),중구 을지로6가 17-442 0,NS,노상 주차장,1,시간제 주차장,02-2265-3531,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11401E+12,750,5,750,5,0,0,0,0,0,37.56957005,127.0086598,,N,,
1510350,청계6(신평화시장앞) 공영주차장(시),중구 신당동 217-91 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,3,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,450,5,450,5,0,0,0,0,0,37.56957219,127.011496,,N,,
1510350,청계6(신평화시장앞) 공영주차장(시),중구 신당동 217-91 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,3,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,450,5,450,5,0,0,0,0,0,37.56957236,127.0117553,,N,,
1510350,청계6(신평화시장앞) 공영주차장(시),중구 신당동 217-91 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,3,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,450,5,450,5,0,0,0,0,0,37.56957257,127.0115605,,N,,
1510350,청계6(신평화시장앞) 공영주차장(시),중구 신당동 217-91 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,3,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,450,5,450,5,0,0,0,0,0,37.56957284,127.0116905,,N,,
1510350,청계6(신평화시장앞) 공영주차장(시),중구 신당동 217-91 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,3,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,450,5,450,5,0,0,0,0,0,37.569574,127.01164,,N,,
1510350,청계6(신평화시장앞) 공영주차장(시),중구 신당동 217-91 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,3,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,450,5,450,5,0,0,0,0,0,37.569577,127.011183,,N,,
1510350,청계6(신평화시장앞) 공영주차장(시),중구 신당동 217-91 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,3,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,450,5,450,5,0,0,0,0,0,37.56957215,127.0114317,,N,,
1510496,청계6(동평화) 공영주차장(시),중구 신당동 217-91 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,4,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,450,5,450,5,0,0,0,0,0,37.56958177,127.0129664,,N,,
1510496,청계6(동평화) 공영주차장(시),중구 신당동 217-91 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,4,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,450,5,450,5,0,0,0,0,0,37.56958258,127.0131631,,N,,
1510496,청계6(동평화) 공영주차장(시),중구 신당동 217-91 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,4,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,450,5,450,5,0,0,0,0,0,37.56958163,127.0130979,,N,,
1510496,청계6(동평화) 공영주차장(시),중구 신당동 217-91 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,4,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,450,5,450,5,0,0,0,0,0,37.56958176,127.013032,,N,,
1510496,청계6(동평화) 공영주차장(시),중구 신당동 217-91 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,4,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,450,5,450,5,0,0,0,0,0,37.56958238,127.013228,,N,,
1510496,청계6(동평화) 공영주차장(시),중구 신당동 217-91 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,4,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,450,5,450,5,0,0,0,0,0,37.56958228,127.0132934,,N,,
1510632,청계5(방산동) 공영주차장(시),중구 방산동 52-1,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56947909,127.0032695,,N,,
1510632,청계5(방산동) 공영주차장(시),중구 방산동 52-1,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56947852,127.0030756,,N,,
1510632,청계5(방산동) 공영주차장(시),중구 방산동 52-1,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56948177,127.0054416,,N,,
1510632,청계5(방산동) 공영주차장(시),중구 방산동 52-1,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56948272,127.0059543,,N,,
1510632,청계5(방산동) 공영주차장(시),중구 방산동 52-1,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56948272,127.0058903,,N,,
1510632,청계5(방산동) 공영주차장(시),중구 방산동 52-1,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56947942,127.0047363,,N,,
1510632,청계5(방산동) 공영주차장(시),중구 방산동 52-1,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56947871,127.0028828,,N,,
1510632,청계5(방산동) 공영주차장(시),중구 방산동 52-1,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.5694793,127.0046724,,N,,
1510632,청계5(방산동) 공영주차장(시),중구 방산동 52-1,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56948273,127.0061473,,N,,
1510632,청계5(방산동) 공영주차장(시),중구 방산동 52-1,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56947978,127.0048004,,N,,
1510632,청계5(방산동) 공영주차장(시),중구 방산동 52-1,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56947945,127.0033988,,N,,
1510632,청계5(방산동) 공영주차장(시),중구 방산동 52-1,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56948048,127.004993,,N,,
1510632,청계5(방산동) 공영주차장(시),중구 방산동 52-1,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56947881,127.002947,,N,,
1510632,청계5(방산동) 공영주차장(시),중구 방산동 52-1,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56947993,127.0035276,,N,,
1510632,청계5(방산동) 공영주차장(시),중구 방산동 52-1,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56947989,127.0048646,,N,,
1510632,청계5(방산동) 공영주차장(시),중구 방산동 52-1,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56948283,127.0060184,,N,,
1510632,청계5(방산동) 공영주차장(시),중구 방산동 52-1,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56948025,127.0049287,,N,,
1510632,청계5(방산동) 공영주차장(시),중구 방산동 52-1,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56948233,127.0056983,,N,,
1510632,청계5(방산동) 공영주차장(시),중구 방산동 52-1,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56947899,127.0032053,,N,,
1510632,청계5(방산동) 공영주차장(시),중구 방산동 52-1,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56947833,127.0028182,,N,,
1510632,청계5(방산동) 공영주차장(시),중구 방산동 52-1,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56948142,127.0053134,,N,,
1510632,청계5(방산동) 공영주차장(시),중구 방산동 52-1,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56948107,127.005121,,N,,
1510632,청계5(방산동) 공영주차장(시),중구 방산동 52-1,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56947861,127.0031408,,N,,
1510632,청계5(방산동) 공영주차장(시),중구 방산동 52-1,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56948249,127.006212,,N,,
1510632,청계5(방산동) 공영주차장(시),중구 방산동 52-1,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56948258,127.0058263,,N,,
1510632,청계5(방산동) 공영주차장(시),중구 방산동 52-1,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56948233,127.0057624,,N,,
1510632,청계5(방산동) 공영주차장(시),중구 방산동 52-1,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56948224,127.0056341,,N,,
1510632,청계5(방산동) 공영주차장(시),중구 방산동 52-1,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56947984,127.0034634,,N,,
1510632,청계5(방산동) 공영주차장(시),중구 방산동 52-1,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56947936,127.0033337,,N,,
1510632,청계5(방산동) 공영주차장(시),중구 방산동 52-1,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,0,2024.10.15 13:06,Y,유료,N,야간 미개방,0900,0100,0900,1500,0000,0000,N,무료,Y,유료,0,1.11402E+12,750,5,750,5,0,0,0,0,0,37.56948273,127.0060826,,N,,
